provider,plan_title,capacity,period,price,data_mb,validity_days,plan_cost,is_daily_quota,plan_total_data_mb,total_plan_cost_for_trip,overall_cost_per_day
6792061a96f9d33acf3046d4,Europe (34) 3GB 15Days,3000 MB,15 Days,4.95,3000.0,15,4.95,False,3000.0,4.95,0.45
68a99855f4b71e31b8711ba0,All Europe 3GB 15 days,3000 MB,15 Days,4.98,3000.0,15,4.98,False,3000.0,4.98,0.45272727272727276
656019a51f0926ec7c9be0d2,EU 36 3GB,3000 MB,30 Days,4.99,3000.0,30,4.99,False,3000.0,4.99,0.45363636363636367
6386134ed12efb94fc05f1fb,Europe and USA 3 GB,3000 MB,30 Days,4.99,3000.0,30,4.99,False,3000.0,4.99,0.45363636363636367
65fd5b85efc7ee1e3444055a,Europe Special Offer 30 Days / Total 5GB,Unlimited 128kbps after high-speed data is used up.,30 Days,4.99,,30,4.99,False,,4.99,0.45363636363636367
66ac21966d047ed956f30520,France-eSIM-5GB-15 Days-Total,5000 MB,15 Days,5,5000.0,15,5.0,False,5000.0,5.0,0.45454545454545453
66c47261d104e43232185ad1,Europe 3GB for 30 Days,3000 MB,30 Days,5,3000.0,30,5.0,False,3000.0,5.0,0.45454545454545453
5eb95317a5faaf0b7dfa9b24,Global eSIM [45 countries] 15 Days 5GB,5000 MB,15 Days,5,5000.0,15,5.0,False,5000.0,5.0,0.45454545454545453
658542de5131ef287a24cf6f,Europe 3GB,No daily data limit or throttling,730 Days,5,,730,5.0,True,,5.0,0.45454545454545453
658542de5131ef287a24cf6f,France 3GB,No daily data limit or throttling,730 Days,5,,730,5.0,True,,5.0,0.45454545454545453
67f0abeb2a0a3aefec7a4e0f,eSIM EUROPE 1GB 7Days Economy,1000 MB,7 Days,1.67,1000.0,7,1.67,False,1000.0,5.01,0.45545454545454545
6764f0cca7e04a963bb3a185,15Day 5GB Data For  France in  Unthrottled,5369 MB,15 Days,5.07,5369.0,15,5.07,False,5369.0,5.07,0.46090909090909093
5eb95317a5faaf0b7dfa9b24,Europe eSIM [41 countries] 30 Days 3GB,3000 MB,30 Days,5.07,3000.0,30,5.07,False,3000.0,5.07,0.46090909090909093
63c52208de7c07fba95ec104,Europe Explorer (Stand w'Ukraine) - 15 Days - 3 GB (39 countries),3000 MB,15 Days,5.09,3000.0,15,5.09,False,3000.0,5.09,0.4627272727272727
66ac21966d047ed956f30520,France-eSIM-1GB-7 Days-Total,1000 MB,7 Days,1.7,1000.0,7,1.7,False,1000.0,5.1,0.4636363636363636
66fb8684e6cdd578fe555fdc,France - Regular,3000 MB,30 Days,5.16,3000.0,30,5.16,False,3000.0,5.16,0.4690909090909091
65fd5b85efc7ee1e3444055a,Europe 36 Countries 10 Days / Total 3GB,Unlimited 128kbps after high-speed data is used up.,10 Days,2.59,,10,2.59,False,,5.18,0.4709090909090909
6875cc9ee40f4fd4c110ce88,France - 15 Days/Total 3GB,3000 MB,15 Days,5.18,3000.0,15,5.18,False,3000.0,5.18,0.4709090909090909
651a85325fee853583ffe8e5,Best Europe 35 - 3GB/30Days,Unthrottled,30 Days,5.19,,30,5.19,False,,5.19,0.47181818181818186
67d42f6255619141b6762338,"Europe 8 countries, 5GB",5000 MB,15 Days,5.19,5000.0,15,5.19,False,5000.0,5.19,0.47181818181818186
6271ccfff446fdedf3ef9a00,Local France - 15 Days - 2 GB,2GB,15 Days,2.6,2000.0,15,2.6,False,2000.0,5.2,0.4727272727272727
65fd5b85efc7ee1e3444055a,Europe &amp; Asia &amp; US 41 Countries 15 Days / Total 3GB,3000 MB,15 Days,5.2,3000.0,15,5.2,False,3000.0,5.2,0.4727272727272727
651a85325fee853583ffe8e5,"France (Orange, SFR, Bouygues) - 5GB/30Days",Unthrottled,30 Days,5.21,,30,5.21,False,,5.21,0.47363636363636363
63760bdc4e2b1c13f365b600,Europe G 5GB 15Day,Reduced to 128kbps after a total of 5GB,15 Days,5.23,5000.0,15,5.23,False,5000.0,5.23,0.4754545454545455
663a1a4b5fddf2d5b402906b,Europe Sprint eSIM 5 GB - 15 Days,5000 MB,15 Days,5.23,5000.0,15,5.23,False,5000.0,5.23,0.4754545454545455
663a1a4b5fddf2d5b402906b,France eSIM 5 GB - 30 Days,5000 MB,30 Days,5.23,5000.0,30,5.23,False,5000.0,5.23,0.4754545454545455
663a1a4b5fddf2d5b402906b,Balkans eSIM 3 GB - 30 Days,3000 MB,30 Days,5.23,3000.0,30,5.23,False,3000.0,5.23,0.4754545454545455
663a1a4b5fddf2d5b402906b,Europe eSIM 3 GB - 30 Days,3000 MB,30 Days,5.23,3000.0,30,5.23,False,3000.0,5.23,0.4754545454545455
663a1a4b5fddf2d5b402906b,Europe &amp; United States eSIM 3 GB - 30 Days,3000 MB,30 Days,5.23,3000.0,30,5.23,False,3000.0,5.23,0.4754545454545455
65fd5b85efc7ee1e3444055a,France 5G 30 Days / Total 5GB,5000 MB,30 Days,5.23,5000.0,30,5.23,False,5000.0,5.23,0.4754545454545455
5eb95317a5faaf0b7dfa9b24,Global eSIM [24 Regions] 7 Days 1GB,1000 MB,7 Days,1.75,1000.0,7,1.75,False,1000.0,5.25,0.4772727272727273
65fd5b85efc7ee1e3444055a,France 5G 5 Days / Daily 500MB,Unlimited 512kbps after high-speed data is used up.,5 Days,1.75,,5,1.75,False,,5.25,0.4772727272727273
65fd5b85efc7ee1e3444055a,Europe &amp; Asia &amp; US 41 Countries 7 Days / Total 1GB,1000 MB,7 Days,1.77,1000.0,7,1.77,False,1000.0,5.3100000000000005,0.4827272727272728
6764f0cca7e04a963bb3a185,7Day 1GB Data For  France in  Unthrottled,1074 MB,7 Days,1.78,1074.0,7,1.78,False,1074.0,5.34,0.4854545454545454
6875cc9ee40f4fd4c110ce88,Europe (41 Countries) - 15 Days/Total 3GB,3000 MB,15 Days,5.34,3000.0,15,5.34,False,3000.0,5.34,0.4854545454545454
675932492a67cac0f31af1af,Europe 3GB 30Days,3000 MB,30 Days,5.34,3000.0,30,5.34,False,3000.0,5.34,0.4854545454545454
6760c58e8c8ea74873b8bca7,France 10 GB for 30 days,10000 MB,30 Days,5.35,10000.0,30,5.35,False,10000.0,5.35,0.48636363636363633
67f0abeb2a0a3aefec7a4e0f,eSIM EUROPE 5GB 30Days Economy,5000 MB,30 Days,5.36,5000.0,30,5.36,False,5000.0,5.36,0.4872727272727273
66ac21966d047ed956f30520,France-eSIM-1GB-10 Days-Total,1000 MB,10 Days,1.8,1000.0,10,1.8,False,1000.0,5.4,0.49090909090909096
6792061a96f9d33acf3046d4,Europe (34) 1GB 30Days,1000 MB,30 Days,1.8,1000.0,30,1.8,False,1000.0,5.4,0.49090909090909096
6271ccfff446fdedf3ef9a00,Local France - 7 Days - 1 GB,1GB,7 Days,1.8,1000.0,7,1.8,False,1000.0,5.4,0.49090909090909096
6271ccfff446fdedf3ef9a00,Regional Europe - 7 Days - 1 GB,1GB,7 Days,1.8,1000.0,7,1.8,False,1000.0,5.4,0.49090909090909096
6760c58e8c8ea74873b8bca7,Europe 10 Countries 10 GB for 14 days,10000 MB,14 Days,5.4,10000.0,14,5.4,False,10000.0,5.4,0.49090909090909096
682d271c08820152a644c1ce,Europe  (33 Countries) Total 3GB fo,3000 MB,7 Days,2.7,3000.0,7,2.7,False,3000.0,5.4,0.49090909090909096
5eb95317a5faaf0b7dfa9b24,Global eSIM [45 countries] 30 Days 5GB,5000 MB,30 Days,5.4,5000.0,30,5.4,False,5000.0,5.4,0.49090909090909096
5e8d7bfe206f3b3af9d16058,France,eSIM Plan at local rates to France. Online top up available when bundle is reached.,14 Days,5.4,,14,5.4,False,,5.4,0.49090909090909096
682d271c08820152a644c1ce,Europe  (33 Countries) Total 5GB fo,5000 MB,15 Days,5.4,5000.0,15,5.4,False,5000.0,5.4,0.49090909090909096
682d271c08820152a644c1ce,Europe  (33 Countries) Total 5GB fo,5000 MB,20 Days,5.4,5000.0,20,5.4,False,5000.0,5.4,0.49090909090909096
688e9599d96ecdfe09abb2cc,Europe 3GB for 30 days,3000 MB,30 Days,5.44,3000.0,30,5.44,False,3000.0,5.44,0.49454545454545457
65fd5b85efc7ee1e3444055a,Europe 36 Countries 30 Days / Total 5GB,Unlimited 128kbps after high-speed data is used up.,30 Days,5.45,,30,5.45,False,,5.45,0.4954545454545455
63760bdc4e2b1c13f365b600,Europe H 3GB 7Day,Reduced to 128kbps after a total of 3GB,7 Days,2.74,3000.0,7,2.74,False,3000.0,5.48,0.4981818181818182
65fd5b85efc7ee1e3444055a,Europe 5G 49 Destinations 5 Days / Total 1GB,Unlimited 128kbps after high-speed data is used up.,5 Days,1.83,,5,1.83,False,,5.49,0.4990909090909091
65426f4c477e1c0a0cff1078,eSIM France - 3GB 15 Days,3000 MB,15 Days,5.49,3000.0,15,5.49,False,3000.0,5.49,0.4990909090909091
689d5b0cd5589d4f71cf9559,All Europe 3GB 15 days,3000 MB,15 Days,5.49,3000.0,15,5.49,False,3000.0,5.49,0.4990909090909091
6386134ed12efb94fc05f1fb,Europe 3 GB,3000 MB,30 Days,5.49,3000.0,30,5.49,False,3000.0,5.49,0.4990909090909091
63c52208de7c07fba95ec104,France - 15 Days - 5 GB,5000 MB,15 Days,5.49,5000.0,15,5.49,False,5000.0,5.49,0.4990909090909091
66ac21966d047ed956f30520,France-eSIM-5GB-30 Days-Total,5000 MB,30 Days,5.5,5000.0,30,5.5,False,5000.0,5.5,0.5
67e16466ddb1a2946defdd74,"eSIM, 3GB, 30 Days, France",3000 MB,30 Days,5.5,3000.0,30,5.5,False,3000.0,5.5,0.5
67e16466ddb1a2946defdd74,"eSIM, 3GB, 15 Days, France",3000 MB,15 Days,5.5,3000.0,15,5.5,False,3000.0,5.5,0.5
648ad56367000ad251f95680,EuroTurk,3000 MB,30 Days,5.5,3000.0,30,5.5,False,3000.0,5.5,0.5
65fd5b85efc7ee1e3444055a,Europe &amp; Asia &amp; US 41 Countries 3 Days / Total 1GB,1000 MB,3 Days,1.38,1000.0,3,1.38,False,1000.0,5.52,0.5018181818181818
6764f0cca7e04a963bb3a185,7Day 2GB Data For  France in  Unthrottled,2148 MB,7 Days,2.76,2148.0,7,2.76,False,2148.0,5.52,0.5018181818181818
63760bdc4e2b1c13f365b600,France 5GB 15Day,5000 MB,15 Days,5.54,5000.0,15,5.54,False,5000.0,5.54,0.5036363636363637
6893406fad0c5ce27be2e9bd,France eSIM,3GB,14 Days,5.54,3000.0,14,5.54,False,3000.0,5.54,0.5036363636363637
65fd5b85efc7ee1e3444055a,Europe 36 Countries 5 Days / Daily 500MB,Unlimited 128kbps after high-speed data is used up.,5 Days,1.85,,5,1.85,False,,5.550000000000001,0.5045454545454546
66744f19437944d4aa0af252,Sim Card for Europe-30 - 3GB - 15 Days,3000 MB,15 Days,5.58,3000.0,15,5.58,False,3000.0,5.58,0.5072727272727273
66744f19437944d4aa0af252,Sim Card for Europe-30 - 3GB - 30 Days,3000 MB,30 Days,5.58,3000.0,30,5.58,False,3000.0,5.58,0.5072727272727273
6111c0893bead6451dd9ce51,France 7GB 30 Days,7000 MB,30 Days,5.58,7000.0,30,5.58,False,7000.0,5.58,0.5072727272727273
6111c0893bead6451dd9ce51,Europe 4GB 30Days,4000 MB,30 Days,5.58,4000.0,30,5.58,False,4000.0,5.58,0.5072727272727273
67f0abeb2a0a3aefec7a4e0f,eSIM France 5GB 30Days Economy,5000 MB,30 Days,5.58,5000.0,30,5.58,False,5000.0,5.58,0.5072727272727273
65fd5b85efc7ee1e3444055a,Europe 5G 49 Destinations 30 Days / Total 3GB,Unlimited 128kbps after high-speed data is used up.,30 Days,5.59,,30,5.59,False,,5.59,0.5081818181818182
67d42f6255619141b6762338,"Europe 8 countries, 5GB",5000 MB,30 Days,5.59,5000.0,30,5.59,False,5000.0,5.59,0.5081818181818182
6271ccfff446fdedf3ef9a00,Regional Europe - 15 Days - 2 GB,2GB,15 Days,2.8,2000.0,15,2.8,False,2000.0,5.6,0.509090909090909
67f7ef2af6193863e84220a1,eSIM 5GB for 30 Days in France,5000 MB,30 Days,5.6,5000.0,30,5.6,False,5000.0,5.6,0.509090909090909
65fd5b85efc7ee1e3444055a,Europe &amp; Asia &amp; US 41 Countries 30 Days / Total 3GB,3000 MB,30 Days,5.61,3000.0,30,5.61,False,3000.0,5.61,0.51
5eb95317a5faaf0b7dfa9b24,Europe eSIM [41 countries] 15 Days 5GB,5000 MB,15 Days,5.63,5000.0,15,5.63,False,5000.0,5.63,0.5118181818181818
6893406fad0c5ce27be2e9bd,France eSIM,3GB,20 Days,5.63,3000.0,20,5.63,False,3000.0,5.63,0.5118181818181818
65fd5b85efc7ee1e3444055a,Europe 41 Countries 5G 3 Days / Daily 500MB,Unlimited 128kbps after high-speed data is used up.,3 Days,1.42,,3,1.42,False,,5.68,0.5163636363636364
66ac21966d047ed956f30520,France-eSIM-1GB-15 Days-Total,1000 MB,15 Days,1.9,1000.0,15,1.9,False,1000.0,5.699999999999999,0.5181818181818181
663a1a4b5fddf2d5b402906b,France eSIM 1 GB - 7 Days,1000 MB,7 Days,1.9,1000.0,7,1.9,False,1000.0,5.699999999999999,0.5181818181818181
663a1a4b5fddf2d5b402906b,France eSIM 2 GB - 15 Days,2000 MB,15 Days,2.85,2000.0,15,2.85,False,2000.0,5.7,0.5181818181818182
65aa0df15b71971c8cb28801,3GB 15 days - Europe,3000 MB,15 Days,5.7,3000.0,15,5.7,False,3000.0,5.7,0.5181818181818182
5d16f93191d4f93192b3349c,France,3000 MB,30 Days,5.7,3000.0,30,5.7,False,3000.0,5.7,0.5181818181818182
67fcf6bbbbc312c4799a2e78,FR 3.07GB for 15 days,3000 MB,15 Days,5.7,3000.0,15,5.7,False,3000.0,5.7,0.5181818181818182
6284ecd32e3b6ce037733d6e,Surf 5GB in France for 30 days,5000 MB,30 Days,5.71,5000.0,30,5.71,False,5000.0,5.71,0.519090909090909
65fd5b85efc7ee1e3444055a,France 5G 7 Days / Daily 500MB,Unlimited 512kbps after high-speed data is used up.,7 Days,2.86,,7,2.86,False,,5.72,0.52
6764f0cca7e04a963bb3a185,30Day 5GB Data For  France in  Unthrottled,5369 MB,30 Days,5.72,5369.0,30,5.72,False,5369.0,5.72,0.52
6893406fad0c5ce27be2e9bd,France eSIM,3GB,30 Days,5.72,3000.0,30,5.72,False,3000.0,5.72,0.52
63760bdc4e2b1c13f365b600,Europe G 5GB 30Day,Reduced to 128kbps after a total of 5GB,30 Days,5.73,5000.0,30,5.73,False,5000.0,5.73,0.520909090909091
665ed6fa8fd63873885d7aeb,Europe(30+ areas) 3GB 15Days,3000 MB,15 Days,5.75,3000.0,15,5.75,False,3000.0,5.75,0.5227272727272727
67f32a92d392d55306110f1a,France 5GB 30Days,5000 MB,30 Days,5.8,5000.0,30,5.8,False,5000.0,5.8,0.5272727272727272
6875cc9ee40f4fd4c110ce88,France - 30 Days/Total 3GB,3000 MB,30 Days,5.82,3000.0,30,5.82,False,3000.0,5.82,0.5290909090909092
67f0abeb2a0a3aefec7a4e0f,eSIM France 5GB 21Days Premium,5000 MB,21 Days,5.82,5000.0,21,5.82,False,5000.0,5.82,0.5290909090909092
68c14302db0d9dcc729f5232,Best 5G Coverage in France (10GB/30Days),10000 MB,30 Days,5.84,10000.0,30,5.84,False,10000.0,5.84,0.5309090909090909
6792061a96f9d33acf3046d4,France 10GB 30Days,10000 MB,30 Days,5.85,10000.0,30,5.85,False,10000.0,5.85,0.5318181818181817
6569737630f6dcfb30352bf3,Europe 35 - 5GB/30Days,Unthrottled,30 Days,5.85,,30,5.85,False,,5.85,0.5318181818181817
5e8d7bfe206f3b3af9d16058,France,eSIM Plan at local rates to France. Online top up available when bundle is reached.,21 Days,5.85,,21,5.85,False,,5.85,0.5318181818181817
6703d78781b690b781d3bac0,France,"Orange, SFR, and Bouygues prepaid data bundles. Add various data bundles to your line, each with its validity period and data allowance.",30 Days,5.85,,30,5.85,False,,5.85,0.5318181818181817
667183eb07b54f361a880c5a,France 3GB,3000 MB,30 Days,5.87,3000.0,30,5.87,False,3000.0,5.87,0.5336363636363637
5d16f93191d4f93192b3349c,Europe (37 countries),200 MB,1 Days,0.49,200.0,1,0.49,False,200.0,5.88,0.5345454545454545
65fd5b85efc7ee1e3444055a,Europe &amp; Asia &amp; US 41 Countries 10 Days / Total 1GB,1000 MB,10 Days,1.96,1000.0,10,1.96,False,1000.0,5.88,0.5345454545454545
656019a51f0926ec7c9be0d2,Europe And USA 3GB,3000 MB,30 Days,5.89,3000.0,30,5.89,False,3000.0,5.89,0.5354545454545454
683f99e07ee7f5a961c0c859,France 5GB 30Days,5000 MB,30 Days,5.9,5000.0,30,5.9,False,5000.0,5.9,0.5363636363636364
67da4da6ff6041b77e7c4db1,France 3GB for 15 days,3000 MB,15 Days,5.9,3000.0,15,5.9,False,3000.0,5.9,0.5363636363636364
682d271c08820152a644c1ce,Europe  (33 Countries) Total 5GB fo,5000 MB,30 Days,5.9,5000.0,30,5.9,False,5000.0,5.9,0.5363636363636364
67f0abeb2a0a3aefec7a4e0f,eSIM France 1GB 7Days Economy,1000 MB,7 Days,1.97,1000.0,7,1.97,False,1000.0,5.91,0.5372727272727272
648ad56367000ad251f95680,Europe+,1000 MB,7 Days,1.98,1000.0,7,1.98,False,1000.0,5.9399999999999995,0.5399999999999999
6703d78781b690b781d3bac0,France,"Orange, SFR, and Bouygues prepaid data bundles. Add various data bundles to your line, each with its validity period and data allowance.",7 Days,2.97,,7,2.97,False,,5.94,0.54
659fbea879f1e6c5568353ba,Europe 5GB 30Days,5000 MB,30 Days,5.95,5000.0,30,5.95,False,5000.0,5.95,0.5409090909090909
5d663d552a89717945a0d26d,Élan - 3 GB,3000 MB,30 Days,5.95,3000.0,30,5.95,False,3000.0,5.95,0.5409090909090909
66e18e73597f9c6d753b7571,France - 30 Days,No throttling.,30 Days,5.96,,30,5.96,False,,5.96,0.5418181818181819
656019a51f0926ec7c9be0d2,France 1GB,1000 MB,14 Days,1.99,1000.0,14,1.99,False,1000.0,5.97,0.5427272727272727
66744f19437944d4aa0af252,Sim Card for France - 1GB - 7 Days,1000 MB,7 Days,1.99,1000.0,7,1.99,False,1000.0,5.97,0.5427272727272727
63c9055d1fddfcd02ef84f69,Europe + Middle East 1GB,1000 MB,7 Days,1.99,1000.0,7,1.99,False,1000.0,5.97,0.5427272727272727
648ad56367000ad251f95680,Europe,1000 MB,7 Days,1.99,1000.0,7,1.99,False,1000.0,5.97,0.5427272727272727
648ad56367000ad251f95680,France,1000 MB,7 Days,1.99,1000.0,7,1.99,False,1000.0,5.97,0.5427272727272727
68a99855f4b71e31b8711ba0,France 1GB 1 week,1000 MB,7 Days,1.99,1000.0,7,1.99,False,1000.0,5.97,0.5427272727272727
6869f31e709a1ddbfd440fe7,Europe - 1 GB - 7 Days,1000 MB,7 Days,1.99,1000.0,7,1.99,False,1000.0,5.97,0.5427272727272727
63c9055d1fddfcd02ef84f69,Europe + Middle East 3GB,3000 MB,30 Days,5.97,3000.0,30,5.97,False,3000.0,5.97,0.5427272727272727
63760bdc4e2b1c13f365b600,Europe H 3GB 10Day,Reduced to 128kbps after a total of 3GB,10 Days,2.99,3000.0,10,2.99,False,3000.0,5.98,0.5436363636363637
68a99855f4b71e31b8711ba0,France 5GB 1 month,5000 MB,30 Days,5.98,5000.0,30,5.98,False,5000.0,5.98,0.5436363636363637
6875cc9ee40f4fd4c110ce88,Europe (41 Countries) - 30 Days/Total 3GB,3000 MB,30 Days,5.99,3000.0,30,5.99,False,3000.0,5.99,0.5445454545454546
6386134ed12efb94fc05f1fb,France 5 GB,5000 MB,30 Days,5.99,5000.0,30,5.99,False,5000.0,5.99,0.5445454545454546
6729dd5072d09200e91cc8bd,"France 3GB, 30 days",3000 MB,30 Days,5.99,3000.0,30,5.99,False,3000.0,5.99,0.5445454545454546
6869f31e709a1ddbfd440fe7,France - 3 GB - 30 Days,3000 MB,30 Days,5.99,3000.0,30,5.99,False,3000.0,5.99,0.5445454545454546
66ac21966d047ed956f30520,France-eSIM-1GB-3 Days-Total,1000 MB,3 Days,1.5,1000.0,3,1.5,False,1000.0,6.0,0.5454545454545454
66c47261d104e43232185ad1,France 1GB for 7 Days,1000 MB,7 Days,2,1000.0,7,2.0,False,1000.0,6.0,0.5454545454545454
66c47261d104e43232185ad1,Europe 1GB for 7 Days,1000 MB,7 Days,2,1000.0,7,2.0,False,1000.0,6.0,0.5454545454545454
66ac21966d047ed956f30520,France-eSIM-1GB-30 Days-Total,1000 MB,30 Days,2,1000.0,30,2.0,False,1000.0,6.0,0.5454545454545454
6747c8e603e7509b3dc0bfc3,1GB/7 Days France 5G eSIM,1000 MB,7 Days,2,1000.0,7,2.0,False,1000.0,6.0,0.5454545454545454
66c47261d104e43232185ad1,France 2GB for 15 Days,2000 MB,15 Days,3,2000.0,15,3.0,False,2000.0,6.0,0.5454545454545454
5eb95317a5faaf0b7dfa9b24,Global eSIM [45 countries] 7 Days 3GB,3000 MB,7 Days,3,3000.0,7,3.0,False,3000.0,6.0,0.5454545454545454
65fd5b85efc7ee1e3444055a,Europe 36 Countries 7 Days / Daily 500MB,Unlimited 128kbps after high-speed data is used up.,7 Days,3,,7,3.0,False,,6.0,0.5454545454545454
656ef630e60950c9a706e6ff,Europe 1GB,1000 MB,4 Days,2,1000.0,4,2.0,False,1000.0,6.0,0.5454545454545454
66c47261d104e43232185ad1,France 5GB for 30 Days,5000 MB,30 Days,6,5000.0,30,6.0,False,5000.0,6.0,0.5454545454545454
66e7e0c07bf608c0e0e49f45,France 5 GB - 30 Days,5000 MB,30 Days,6,5000.0,30,6.0,False,5000.0,6.0,0.5454545454545454
67da4da6ff6041b77e7c4db1,France 3GB for 30 days,3000 MB,30 Days,6,3000.0,30,6.0,False,3000.0,6.0,0.5454545454545454
665ed6fa8fd63873885d7aeb,Europe(30+ areas) 3GB 30Days,3000 MB,30 Days,6,3000.0,30,6.0,False,3000.0,6.0,0.5454545454545454
643fbeb179777aa7ebe1e0f6,3 GB EU eSIM Mobile Data Plan,3000 MB,15 Days,6,3000.0,15,6.0,False,3000.0,6.0,0.5454545454545454
6284ecd32e3b6ce037733d6e,Surf 5GB in Europe per 30 days,5000 MB,30 Days,6,5000.0,30,6.0,False,5000.0,6.0,0.5454545454545454
602194fd4b7cb92caf6ffad3,Local France - 30 Days - 3 GB,3000 MB,30 Days,6,3000.0,30,6.0,False,3000.0,6.0,0.5454545454545454
66fb8684e6cdd578fe555fdc,France - Regular,5000 MB,30 Days,6.01,5000.0,30,6.01,False,5000.0,6.01,0.5463636363636364
663a1a4b5fddf2d5b402906b,Balkans eSIM 5 GB - 15 Days,5000 MB,15 Days,6.18,5000.0,15,6.18,False,5000.0,6.18,0.5618181818181818
663a1a4b5fddf2d5b402906b,Europe Sprint eSIM 5 GB - 30 Days,5000 MB,30 Days,6.18,5000.0,30,6.18,False,5000.0,6.18,0.5618181818181818
645a23dbc6a3d88eeb76b9ea,Europe eSIM 33 Countries - Data+Calls,3000 MB,15 Days,6.18,3000.0,15,6.18,False,3000.0,6.18,0.5618181818181818
645a23dbc6a3d88eeb76b9ea,France eSIM,3000 MB,15 Days,6.18,3000.0,15,6.18,False,3000.0,6.18,0.5618181818181818
663a1a4b5fddf2d5b402906b,Mediterranean eSIM 3 GB - 15 Days,3000 MB,15 Days,6.18,3000.0,15,6.18,False,3000.0,6.18,0.5618181818181818
682d271c08820152a644c1ce,Europe  (33 Countries) Total 3GB fo,3000 MB,10 Days,3.0999999999999996,3000.0,10,3.0999999999999996,False,3000.0,6.199999999999999,0.5636363636363636
66ac21966d047ed956f30520,France-eSIM-3GB-7 Days-Total,3000 MB,7 Days,3.1,3000.0,7,3.1,False,3000.0,6.2,0.5636363636363636
65aa0df15b71971c8cb28801,5GB 15 days - France,5000 MB,15 Days,6.2,5000.0,15,6.2,False,5000.0,6.2,0.5636363636363636
63760bdc4e2b1c13f365b600,France 5GB 30Day,5000 MB,30 Days,6.21,5000.0,30,6.21,False,5000.0,6.21,0.5645454545454546
621474082e011dca5e3ebd1f,France 5GB,5000 MB,30 Days,6.21,5000.0,30,6.21,False,5000.0,6.21,0.5645454545454546
63760bdc4e2b1c13f365b600,Europe A 5GB 15Day,Reduced to 128kbps after a total of 5GB,15 Days,6.23,5000.0,15,6.23,False,5000.0,6.23,0.5663636363636364
6373892077821f1076f2e83a,France 5GB - 15 Days,5000 MB,15 Days,6.29,5000.0,15,6.29,False,5000.0,6.29,0.5718181818181818
5e8d7bfe206f3b3af9d16058,France,eSIM Plan at local rates to France. Online top up available when bundle is reached.,30 Days,6.3,,30,6.3,False,,6.3,0.5727272727272728
5c6df152447a286186dea121,EUROPE,3000 MB,30 Days,6.3,3000.0,30,6.3,False,3000.0,6.3,0.5727272727272728
6271ccfff446fdedf3ef9a00,Regional Europe+ - 30 Days - 3 GB,3GB,30 Days,6.3,3000.0,30,6.3,False,3000.0,6.3,0.5727272727272728
5eb95317a5faaf0b7dfa9b24,Europe eSIM [33 Countries] 7 Days 1GB,1000 MB,7 Days,2.1,1000.0,7,2.1,False,1000.0,6.300000000000001,0.5727272727272728
65fd5b85efc7ee1e3444055a,Europe 36 Countries 5 Days / Total 3GB,Unlimited 128kbps after high-speed data is used up.,5 Days,2.1,,5,2.1,False,,6.300000000000001,0.5727272727272728
66744f19437944d4aa0af252,Sim Card for France - 10GB - 30 Days,10000 MB,30 Days,6.37,10000.0,30,6.37,False,10000.0,6.37,0.5790909090909091
656019a51f0926ec7c9be0d2,France 2GB,2000 MB,15 Days,3.19,2000.0,15,3.19,False,2000.0,6.38,0.58
675932492a67cac0f31af1af,Europe 1GB 30Days,1000 MB,30 Days,2.13,1000.0,30,2.13,False,1000.0,6.39,0.5809090909090909
659fbea879f1e6c5568353ba,France 1GB 7Days,1000 MB,7 Days,2.13,1000.0,7,2.13,False,1000.0,6.39,0.5809090909090909
682d271c08820152a644c1ce,Europe  (33 Countries) 1GB/day for,1000 MB,3 Days,1.5999999999999996,1000.0,3,1.5999999999999996,False,1000.0,6.399999999999999,0.5818181818181817
66ac21966d047ed956f30520,France-eSIM-3GB-10 Days-Total,3000 MB,10 Days,3.2,3000.0,10,3.2,False,3000.0,6.4,0.5818181818181819
67f7ef2af6193863e84220a1,eSIM 2GB for 15 Days in France,2000 MB,15 Days,3.2,2000.0,15,3.2,False,2000.0,6.4,0.5818181818181819
67f7ef2af6193863e84220a1,eSIM 2GB for 15 Days in Europe Lite,2000 MB,15 Days,3.2,2000.0,15,3.2,False,2000.0,6.4,0.5818181818181819
65fd5b85efc7ee1e3444055a,Europe 41 Countries 5G 15 Days / Total 5GB,Unlimited 128kbps after high-speed data is used up.,15 Days,6.43,,15,6.43,False,,6.43,0.5845454545454545
65fd5b85efc7ee1e3444055a,Europe &amp; Asia &amp; US 41 Countries 15 Days / Total 1GB,1000 MB,15 Days,2.15,1000.0,15,2.15,False,1000.0,6.449999999999999,0.5863636363636363
6893406fad0c5ce27be2e9bd,Europe eSIM,5GB,14 Days,6.47,5000.0,14,6.47,False,5000.0,6.47,0.5881818181818181
