provider,provider_id,provider_slug,plan_title,capacity,period,price,price_usd_promo,price_usd_base,promo_zero_any,base_zero_any,coverage_count,scope_pref,plan_id
BambooSIM,6893406fad0c5ce27be2e9bd,bamboosim,Europe eSIM,1000 MB,3 Days,0.89,0.89,0.99,False,False,0,1,68c0048da242d9b3034b2775
Textr eSIM,63c9055d1fddfcd02ef84f69,textr,France 1GB,1000 MB,7 Days,0.99,,0.99,False,False,0,0,68c88442d6f1c413da43cf48
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 36 Countries 1 Day / Daily 500MB,500 MB/day,1 Days,0.0,0.0,0.99,True,False,3,1,68c72572418c34d5c8aa8a91
mobineX,663a2caf5fddf2d5b402fd46,mobinex,Unlimited Standard,1000 MB,1 Days,0.9,0.9,1.0,False,False,0,0,68c77a122468ddd077919002
Earth Esim,6747c8e603e7509b3dc0bfc3,earth-esim,1GB/1 Day France 5G eSIM,1000 MB,1 Days,1.0,,1.0,False,False,0,0,68c8164369982fcf6c77f6f2
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe H 1GB/Daily 1Day,1000 MB,1 Days,1.0,,1.0,False,False,1,1,68c89201fd7fabd3fefb625c
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe A 500MB/Daily 1Day,500 MB,1 Days,1.0,,1.0,False,False,1,1,68c891fefd7fabd3fefb0aa1
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe G 500MB/Daily 1Day,500 MB,1 Days,1.0,,1.0,False,False,1,1,68c891fffd7fabd3fefb35b4
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe H 500MB/Daily 1Day,500 MB,1 Days,1.0,,1.0,False,False,1,1,68c89201fd7fabd3fefb61cc
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 41 Countries 5G 1 Day / Total 200MB,200 MB/day,1 Days,0.010000000000000009,0.010000000000000009,1.01,False,False,1,1,68c72573418c34d5c8aab93a
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Europe eSIM [41 countries] 1 Day 500MB/Day,500 MB,1 Days,0.94,0.94,1.04,False,False,1,1,68c867741c43a850e7c32dec
BambooSIM,6893406fad0c5ce27be2e9bd,bamboosim,Europe eSIM,1000 MB,7 Days,0.98,0.98,1.09,False,False,0,1,68c0048da242d9b3034b27d8
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Global eSIM [45 countries] 1 Day 1GB/Day,1000 MB,1 Days,1.0,1.0,1.11,False,False,1,2,68c867731c43a850e7c2f489
BambooSIM,6893406fad0c5ce27be2e9bd,bamboosim,Europe eSIM,1000 MB,14 Days,1.07,1.07,1.19,False,False,0,1,68c0048da242d9b3034b283b
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,France 5G 1 Day / Daily 1GB,1000 MB/day,1 Days,0.19999999999999996,0.19999999999999996,1.2,False,False,1,0,68c72566418c34d5c8a9ea02
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 36 Countries 1 Day / Daily 1GB,1000 MB/day,1 Days,0.24,0.24,1.24,False,False,3,1,68c72575418c34d5c8ab01e4
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe A 1GB/Daily 1Day,1000 MB,1 Days,1.25,,1.25,False,False,1,1,68c891fefd7fabd3fefb0e71
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe G 1GB/Daily 1Day,1000 MB,1 Days,1.25,,1.25,False,False,1,1,68c891fffd7fabd3fefb39cc
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 41 Countries 5G 1 Day / Daily 500MB,500 MB/day,1 Days,0.26,0.26,1.26,False,False,1,1,68c72573418c34d5c8aac971
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe &amp; Asia &amp; US (41 Countries) - 1 Day/Daily 500MB,500 MB/day,1 Days,1.2862732903150318,,1.2862732903150318,False,False,1,1,68bfdb568525b2c8ebf5af74
BambooSIM,6893406fad0c5ce27be2e9bd,bamboosim,Europe eSIM,1000 MB,20 Days,1.16,1.16,1.29,False,False,0,1,68c0048da242d9b3034b26f6
Earth Esim,6747c8e603e7509b3dc0bfc3,earth-esim,500MB/1 Day Europe Region eSIM,500 MB,1 Days,1.29,,1.29,False,False,0,1,68c8164369982fcf6c77f5ab
Pingwe,681ee80c407513192318e167,pingwe,France - 1 GB,1000 MB,7 Days,1.3,,1.3,False,False,0,0,68c4594f97029b24e352d12a
mobineX,663a2caf5fddf2d5b402fd46,mobinex,Unlimited Standard,1000 MB,1 Days,1.17,1.17,1.3,False,False,0,0,68c77a132468ddd07791c8c3
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe (49 Destinations) - 1 Day/Daily 500MB,500 MB/day,1 Days,1.3174556731105478,,1.3174556731105478,False,False,1,1,68bfdb4f8525b2c8ebf5375f
EscapeSIM,656019a51f0926ec7c9be0d2,escapesim,France 1GB,1000 MB,14 Days,1.3231006718563683,,1.3231006718563683,False,False,0,0,68bef588c338aabe6a44267d
Nesa,6792061a96f9d33acf3046d4,nesa,France 500MB/Day,500 MB,1 Days,1.22,1.22,1.35,False,False,1,0,68be5c4ba65e2c6a86dae5b8
Nesa,6792061a96f9d33acf3046d4,nesa,Europe (34) 300MB/Day,300 MB,1 Days,1.22,1.22,1.35,False,False,1,1,68be5c4ba65e2c6a86dae00c
BambooSIM,6893406fad0c5ce27be2e9bd,bamboosim,Europe eSIM,1000 MB,30 Days,1.25,1.25,1.39,False,False,0,1,68c0048da242d9b3034b2693
Textr eSIM,63c9055d1fddfcd02ef84f69,textr,Europe 1GB,1000 MB,7 Days,1.39,,1.39,False,False,0,1,68c88443d6f1c413da43dbc5
mobineX,663a2caf5fddf2d5b402fd46,mobinex,Unlimited Standard,1000 MB,1 Days,1.26,1.26,1.4,False,False,0,0,68c77a132468ddd07791c618
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe &amp; Asia &amp; US 41 Countries 1 Day / Daily 500MB,500 MB/day,1 Days,0.3999999999999999,0.3999999999999999,1.4,False,False,1,1,68c72574418c34d5c8aafaa2
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 5G 49 Destinations 1 Day / Daily 500MB,500 MB/day,1 Days,0.43999999999999995,0.43999999999999995,1.44,False,False,1,1,68c72573418c34d5c8aadcce
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe H 2GB/Daily 1Day,2000 MB,1 Days,1.49,,1.49,False,False,1,1,68c89201fd7fabd3fefb62ec
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe B 500MB/Daily 1Day,500 MB,1 Days,1.49,,1.49,False,False,1,1,68c891f5fd7fabd3fefa14d8
iRoamly,66ac21966d047ed956f30520,iroamly,France-eSIM-1GB-1 Day-Daily,1000 MB,1 Days,1.5,,1.5,False,False,0,0,68baada798ac519469ac4a65
iRoamly,66ac21966d047ed956f30520,iroamly,France-eSIM-1GB-3 Days-Total,1000 MB,3 Days,1.5,,1.5,False,False,0,0,68baada798ac519469ac4afb
Nesa,6792061a96f9d33acf3046d4,nesa,France 1GB 7Days,1000 MB,7 Days,1.35,1.35,1.5,False,False,1,0,68be5c49a65e2c6a86dab4b5
Nesa,6792061a96f9d33acf3046d4,nesa,France 1GB/Day,1000 MB,1 Days,1.35,1.35,1.5,False,False,1,0,68be5c4ba65e2c6a86dae48a
Nesa,6792061a96f9d33acf3046d4,nesa,Europe (34) 500MB/Day,500 MB,1 Days,1.35,1.35,1.5,False,False,1,1,68be5c4ba65e2c6a86dadf8d
Monty eSIM,648ad56367000ad251f95680,monty-esim,Europe+,500 MB,2 Days,1.5,,1.5,False,False,0,1,68c8929ffd7fabd3fefbd35b
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,France - 1 Day/Daily 1GB,1000 MB/day,1 Days,1.5123455655825222,,1.5123455655825222,False,False,1,0,68bfdb538525b2c8ebf58e54
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe &amp; Asia &amp; US (41 Countries) - 1 Day/Daily 1GB,1000 MB/day,1 Days,1.551323544076917,,1.551323544076917,False,False,1,1,68bfdb568525b2c8ebf5c221
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Global eSIM [45 countries] 1 Day 2GB/Day,2000 MB,1 Days,1.4,1.4,1.56,False,False,1,2,68c867731c43a850e7c301bc
nextSIM,67f0abeb2a0a3aefec7a4e0f,nextsim,eSIM 1GB 7 Days France,1000 MB,7 Days,1.5241285826000002,1.5241285826000002,1.57126658,False,False,0,0,68bff4d7a924d9c70e0df44b
eSIM4Travel,651a85325fee853583ffe8e5,esim4travel,Best Europe 35 - 1GB/7Days,1000 MB,7 Days,1.44,1.44,1.6,False,False,0,1,68a8a05cbb78507dd9fcd73c
iRoamly,66ac21966d047ed956f30520,iroamly,France-eSIM-1GB-5 Days-Total,1000 MB,5 Days,1.6,,1.6,False,False,0,0,68baada798ac519469ac4b00
esimzon,675932492a67cac0f31af1af,esimzon,France 1GB 30Days,1000 MB,30 Days,1.55,1.55,1.6,False,False,0,0,68c6a7e889404b8cb60a15ff
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe (41 Countries) - 1 Day/Daily 1GB,1000 MB/day,1 Days,1.621483905366828,,1.621483905366828,False,False,1,1,68bfdb508525b2c8ebf5706b
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Europe eSIM [33 Countries] 3 Days 500MB/Day,500 MB/day,3 Days,1.47,1.47,1.63,False,False,1,1,68c867681c43a850e7c213d1
EscapeSIM,656019a51f0926ec7c9be0d2,escapesim,EU 36 1GB,1000 MB,7 Days,1.6555380265941493,,1.6555380265941493,False,False,0,0,68bef58bc338aabe6a444e2a
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Europe eSIM [41 countries] 3 Days 500MB/Day,500 MB/day,3 Days,1.5,1.5,1.67,False,False,1,1,68c867741c43a850e7c32eb4
BNESIM,6284ecd32e3b6ce037733d6e,bnesim,Surf 1GB in France for 30 days,1000 MB,30 Days,1.4252794985000001,1.4252794985000001,1.67679941,False,False,0,0,68c5a8485fee308d1b9325eb
Monty eSIM,648ad56367000ad251f95680,monty-esim,France,1000 MB,1 Days,1.68,,1.68,False,False,0,0,68c8929ffd7fabd3fefbd384
iRoamly,66ac21966d047ed956f30520,iroamly,France-eSIM-1GB-7 Days-Total,1000 MB,7 Days,1.7,,1.7,False,False,0,0,68baada798ac519469ac4b05
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe &amp; Asia &amp; US 41 Countries 1 Day / Daily 1GB,1000 MB/day,1 Days,0.7,0.7,1.7,False,False,1,1,68c72573418c34d5c8aae60b
EscapeSIM,656019a51f0926ec7c9be0d2,escapesim,Europe And USA 1GB,1000 MB,14 Days,1.7220254975417053,,1.7220254975417053,False,False,0,1,68bef58ac338aabe6a443b9d
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe A 2GB/Daily 1Day,2000 MB,1 Days,1.74,,1.74,False,False,1,1,68c891fffd7fabd3fefb1241
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe G 2GB/Daily 1Day,2000 MB,1 Days,1.74,,1.74,False,False,1,1,68c89200fd7fabd3fefb3de4
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe H 500MB/Daily 3Day,500 MB/day,3 Days,1.74,,1.74,False,False,1,1,68c89201fd7fabd3fefb61de
Firsty,66719ce7b8d1560ec8b11691,firsty,Firsty Comfort+ (France) - 1 Day,1500 MB,1 Days,1.7588805,,1.7588805,False,False,0,0,68b1d4fb2f01bb37575e643d
BNESIM,6284ecd32e3b6ce037733d6e,bnesim,Surf 1GB in Europe per 30 days,1000 MB,30 Days,1.495048425,1.495048425,1.7588805,False,False,0,1,68c5a8495fee308d1b933623
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 41 Countries 5G 1 Day / Daily 1GB,1000 MB/day,1 Days,0.77,0.77,1.77,False,False,1,1,68c72573418c34d5c8aac176
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Europe eSIM [41 countries] 1 Day 1GB/Day,1000 MB,1 Days,1.59,1.59,1.77,False,False,1,1,68c867741c43a850e7c32d88
Supera link,66fb8684e6cdd578fe555fdc,superalink,France - Regular,1000 MB,7 Days,1.51,1.51,1.78,False,False,0,0,68c893acfd7fabd3fefd79bb
iRoamly,66ac21966d047ed956f30520,iroamly,France-eSIM-1GB-10 Days-Total,1000 MB,10 Days,1.8,,1.8,False,False,0,0,68baada798ac519469ac4b0a
mobineX,663a2caf5fddf2d5b402fd46,mobinex,1 GB - 3 days,1000 MB,3 Days,1.62,1.62,1.8,False,False,0,0,68c77a122468ddd0779191ec
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Global eSIM [24 Regions] 1 Day 1GB/Day,1000 MB,1 Days,1.63,1.63,1.81,False,False,1,2,68c867711c43a850e7c2c0c0
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,France 5G 3 Days / Daily 500MB,500 MB/day,3 Days,0.8200000000000001,0.8200000000000001,1.82,False,False,1,0,68c72567418c34d5c8a9eb7f
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 36 Countries 1 Day / Daily 2GB,2000 MB/day,1 Days,0.8400000000000001,0.8400000000000001,1.84,False,False,3,1,68c72573418c34d5c8aacf72
eSIMCard,6764f0cca7e04a963bb3a185,esimcard,1Day 1GB Data For  France in  Unthrottled,1074 MB,1 Days,1.66,1.66,1.84,False,False,0,0,68c27de4d67509eadbfd9208
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 36 Countries 3 Days / Daily 500MB,500 MB/day,3 Days,0.8899999999999999,0.8899999999999999,1.89,False,False,3,1,68c72574418c34d5c8aaf678
iRoamly,66ac21966d047ed956f30520,iroamly,France-eSIM-1GB-15 Days-Total,1000 MB,15 Days,1.9,,1.9,False,False,0,0,68baada798ac519469ac4b0f
Strong eSIM,683f99e07ee7f5a961c0c859,strong-esim,France 500MB/Day,500 MB,1 Days,1.9,,1.9,False,False,0,0,68c7e02afdb726e19b478c93
Strong eSIM,683f99e07ee7f5a961c0c859,strong-esim,France 100MB 7Days,100 MB,7 Days,1.9,,1.9,False,False,0,0,68c7e02afdb726e19b47910d
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe (49 Destinations) - 1 Day/Daily 1GB,1000 MB/day,1 Days,1.9099209462253504,,1.9099209462253504,False,False,1,1,68bfdb508525b2c8ebf548d9
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Global eSIM [24 Regions] 7 Days 1GB,1000 MB,7 Days,1.75,1.75,1.94,False,False,1,2,68c867711c43a850e7c2c07d
nextSIM,67f0abeb2a0a3aefec7a4e0f,nextsim,eSIM Unlimited Standard 1 Day France,1000 MB,1 Days,1.9108477752000002,1.9108477752000002,1.9699461600000001,False,False,0,0,68bff4d1a924d9c70e0dbea0
eSIMCard,6764f0cca7e04a963bb3a185,esimcard,7Day 1GB Data For  France in  Unthrottled,1074 MB,7 Days,1.78,1.78,1.98,False,False,0,0,68c27de4d67509eadbfd9233
Monty eSIM,648ad56367000ad251f95680,monty-esim,Europe+,1000 MB,7 Days,1.98,,1.98,False,False,0,1,68c8929ffd7fabd3fefbd3c2
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe H 3GB/Daily 1Day,3000 MB,1 Days,1.99,,1.99,False,False,1,1,68c89201fd7fabd3fefb637c
TraveleSIM.CH,66744f19437944d4aa0af252,travelesim-ch,Sim Card for France - 1GB - 7 Days,1000 MB,7 Days,1.99,,1.99,False,False,0,0,68c869411c43a850e7c7e122
Textr eSIM,63c9055d1fddfcd02ef84f69,textr,Europe + Middle East 1GB,1000 MB,7 Days,1.99,,1.99,False,False,0,1,68c88441d6f1c413da43cba8
Maya Mobile,6373892077821f1076f2e83a,maya-mobile,France 1GB - 1 Day,1000 MB,1 Days,1.79,1.79,1.99,False,False,0,0,68c891cafd7fabd3fef97c14
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe B 1GB/Daily 1Day,1000 MB,1 Days,1.99,,1.99,False,False,1,1,68c891f5fd7fabd3fefa1958
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe C 1GB/Daily 1Day,1000 MB,1 Days,1.99,,1.99,False,False,1,1,68c891f9fd7fabd3fefae620
Monty eSIM,648ad56367000ad251f95680,monty-esim,France,1000 MB,7 Days,1.99,,1.99,False,False,0,0,68c8929ffd7fabd3fefbd3eb
Monty eSIM,648ad56367000ad251f95680,monty-esim,Europe,1000 MB,7 Days,1.99,,1.99,False,False,0,1,68c8929ffd7fabd3fefbd3f1
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Global D 500MB/Daily 1Day,500 MB,1 Days,1.99,,1.99,False,False,1,2,68c891f6fd7fabd3fefa3e42
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe G 500MB/Daily 3Day,500 MB/day,3 Days,1.99,,1.99,False,False,1,1,68c891fffd7fabd3fefb3637
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe H Unlimited 1Day,0 MB,1 Days,1.99,,1.99,False,False,1,1,68c89201fd7fabd3fefb6478
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Global eSIM [45 countries] 1 Day 3GB/Day,3000 MB,1 Days,1.8,1.8,2.0,False,False,1,2,68c867731c43a850e7c2e756
iRoamly,66ac21966d047ed956f30520,iroamly,France-eSIM-2GB-1 Day-Daily,2000 MB,1 Days,2.0,,2.0,False,False,0,0,68baada798ac519469ac4a97
Nesa,6792061a96f9d33acf3046d4,nesa,France 2GB/Day,2000 MB,1 Days,1.8,1.8,2.0,False,False,1,0,68be5c4ba65e2c6a86dae5be
Instabridge,643fbeb179777aa7ebe1e0f6,instabridge,1 GB France eSIM Mobile Data Plan,1000 MB,7 Days,1.6,1.6,2.0,False,False,0,0,68a8a031bb78507dd9fc4b76
Driffle eSIM,66c47261d104e43232185ad1,driffle,France 1GB for 7 Days,1000 MB,7 Days,2.0,,2.0,False,False,0,0,68a8a201bb78507dd9039474
Driffle eSIM,66c47261d104e43232185ad1,driffle,Europe 1GB for 7 Days,1000 MB,7 Days,2.0,,2.0,False,False,0,1,68a8a201bb78507dd9039571
Driffle eSIM,66c47261d104e43232185ad1,driffle,France Unlimited for 1 Day,1000 MB,1 Days,2.0,,2.0,False,False,0,0,68a8a202bb78507dd903a4da
eSimFlare,67f32a92d392d55306110f1a,esimflare,France 1GB/Day,1000 MB,1 Days,2.0,,2.0,False,False,0,0,68a8a359bb78507dd90872b2
iRoamly,66ac21966d047ed956f30520,iroamly,France-eSIM-1GB-30 Days-Total,1000 MB,30 Days,2.0,,2.0,False,False,0,0,68baada798ac519469ac4b14
Nesa,6792061a96f9d33acf3046d4,nesa,Europe (34) 1GB 30Days,1000 MB,30 Days,1.8,1.8,2.0,False,False,1,1,68be5c4aa65e2c6a86dacea4
alodata,67f7ef2af6193863e84220a1,alodata,eSIM 1GB for 7 Days in France,1000 MB,7 Days,1.6,1.6,2.0,False,False,0,0,68c1fd939c3a9b004e8c9ecd
Gaza Online,67e16466ddb1a2946defdd74,gazaonline,"eSIM, Unlimited, (1GB) 1 Day, France",1000 MB,1 Days,2.0,,2.0,False,False,0,0,68c75e81b9cb75f9058753fc
Earth Esim,6747c8e603e7509b3dc0bfc3,earth-esim,1GB/7 Days France 5G eSIM,1000 MB,7 Days,2.0,,2.0,False,False,0,0,68c8164369982fcf6c77f6ed
Roamify,663a1a4b5fddf2d5b402906b,roamify,France eSIM 1 GB - 7 Days,1000 MB,7 Days,1.9,1.9,2.0,False,False,1,0,68c8930ffd7fabd3fefc47ec
eSimFlare,67f32a92d392d55306110f1a,esimflare,Europe(30+ areas) 500MB/Day,500 MB,1 Days,2.0,,2.0,False,False,0,1,68a8a358bb78507dd908682a
eSimFlare,67f32a92d392d55306110f1a,esimflare,France 500MB/Day,500 MB,1 Days,2.0,,2.0,False,False,0,0,68a8a359bb78507dd9087502
eSimFlare,67f32a92d392d55306110f1a,esimflare,France 500MB/Day,500 MB/day,2 Days,2.0,,2.0,False,False,0,0,68a8a359bb78507dd9087504
eSIMple,652ff9cec8fe5da35384bb67,esimple,France - 0.5GB,500 MB,1 Days,1.7,1.7,2.0,False,False,0,0,68b3b29488eae00310afa389
iRoamly,66ac21966d047ed956f30520,iroamly,France-eSIM-500MB-3 Days-Daily,500 MB/day,3 Days,2.0,,2.0,False,False,0,0,68baada798ac519469ac4a38
Ubigi,5c6df152447a286186dea121,ubigi,EUROPE,500 MB,2 Days,1.8,1.8,2.0,False,False,0,1,68c17b14cd5c66d77c1bce73
eSimFlare,67f32a92d392d55306110f1a,esimflare,Europe(30+ areas) 300MB/Day,300 MB,1 Days,2.0,,2.0,False,False,0,1,68a8a358bb78507dd9086942
eSimFlare,67f32a92d392d55306110f1a,esimflare,Europe(30+ areas) 300MB/Day,300 MB/day,2 Days,2.0,,2.0,False,False,0,1,68a8a358bb78507dd9086965
Keepgo,61092d9ae3da2061875bc429,keepgo,Corvus Europe,100 MB,,2.0,,2.0,False,False,0,1,68c18b5799716295fc990c5e
Keepgo,61092d9ae3da2061875bc429,keepgo,Tucana,100 MB,,2.0,,2.0,False,False,0,0,68c18b5799716295fc991ea0
Airhub,6111c0893bead6451dd9ce51,airhub,Europe Unlimited Data 1 Day,0 MB,1 Days,1.86,1.86,2.0,False,False,1,1,68c6a54b89404b8cb6056257
nextSIM,67f0abeb2a0a3aefec7a4e0f,nextsim,eSIM EUROPE 1GB 7Days Economy,1000 MB,7 Days,1.9563441508000001,1.9563441508000001,2.01684964,False,False,0,1,68bff4d7a924d9c70e0df057
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Global eSIM [45 countries] 3 Days 500MB/Day,500 MB/day,3 Days,1.85,1.85,2.06,False,False,1,2,68c867731c43a850e7c2e89d
eSIM Prime,68a99855f4b71e31b8711ba0,esimprime,France 1GB 1 week,1000 MB,7 Days,1.99,1.99,2.09,False,False,1,0,68c21b6d175b97932522eca4
MicroEsim,65fd5b85efc7ee1e3444055a,microesim,Europe 5G 49 Destinations 1 Day / Daily 1GB,1000 MB/day,1 Days,1.0899999999999999,1.0899999999999999,2.09,False,False,1,1,68c72573418c34d5c8aac7bb
eSimFlare,67f32a92d392d55306110f1a,esimflare,France 100MB 7Days,100 MB,7 Days,2.1,,2.1,False,False,0,0,68a8a356bb78507dd9084f13
Manet Travel,6271ccfff446fdedf3ef9a00,manet,Local France - 7 Days - 1 GB,1000 MB,7 Days,2.1106566,,2.1106566,False,False,0,0,68c867ba1c43a850e7c38b52
Manet Travel,6271ccfff446fdedf3ef9a00,manet,Regional Europe - 7 Days - 1 GB,1000 MB,7 Days,2.1106566,,2.1106566,False,False,0,1,68c867bb1c43a850e7c3936f
EscapeSIM,656019a51f0926ec7c9be0d2,escapesim,France 2GB,2000 MB,15 Days,2.1209503232270426,,2.1209503232270426,False,False,0,0,68bef588c338aabe6a442682
mobineX,663a2caf5fddf2d5b402fd46,mobinex,Unlimited Standard,1000 MB,1 Days,1.93,1.93,2.15,False,False,0,0,68c77a122468ddd077919596
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,France - 3 Days/Daily 500MB,500 MB/day,3 Days,2.1515844128905983,,2.1515844128905983,False,False,1,0,68bfdb578525b2c8ebf5d482
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe &amp; Asia &amp; US (41 Countries) - 1 Day/Daily 2GB,2000 MB/day,1 Days,2.1749711999872354,,2.1749711999872354,False,False,1,1,68bfdb568525b2c8ebf5c883
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe &amp; Asia &amp; US (41 Countries) - 3 Days/Total 1GB,1000 MB,3 Days,2.1749711999872354,,2.1749711999872354,False,False,1,1,68bfdb568525b2c8ebf5b69a
eSIMCard,6764f0cca7e04a963bb3a185,esimcard,Unlimited eSIM Data For  1 Days in  France,1000 MB,1 Days,1.96,1.96,2.18,False,False,0,0,68c27de4d67509eadbfd92c3
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Europe eSIM [41 countries] 1 Day 2GB/Day,2000 MB,1 Days,1.97,1.97,2.19,False,False,1,1,68c867741c43a850e7c344f8
Snap eSIM,689d5b0cd5589d4f71cf9559,snapesim,France 1GB 1 week,1000 MB,7 Days,2.19,,2.19,False,False,1,0,68ac90d2a2e3c49e950b440c
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,France - 5 Days/Total 1GB,1000 MB,5 Days,2.1905623913849936,,2.1905623913849936,False,False,1,0,68bfdb5c8525b2c8ebf604ee
eSimFlare,67f32a92d392d55306110f1a,esimflare,France 2GB/Day,2000 MB,1 Days,2.2,,2.2,False,False,0,0,68a8a359bb78507dd9087512
EZsim,6569737630f6dcfb30352bf3,ezsim,Europe 35 - 1GB/7Days,1000 MB,7 Days,1.98,1.98,2.2,False,False,0,1,68a8a084bb78507dd9fd549b
esimzon,675932492a67cac0f31af1af,esimzon,Europe 1GB 30Days,1000 MB,30 Days,2.13,2.13,2.2,False,False,0,1,68c6a7e889404b8cb60a139a
eSimFlare,67f32a92d392d55306110f1a,esimflare,France 500MB/Day,500 MB/day,3 Days,2.2,,2.2,False,False,0,0,68a8a359bb78507dd9087506
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe (41 Countries) - 3 Days/Daily 500MB,500 MB/day,3 Days,2.2139491784816303,,2.2139491784816303,False,False,1,1,68bfdb508525b2c8ebf56fd0
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe A 3GB/Daily 1Day,3000 MB,1 Days,2.24,,2.24,False,False,1,1,68c891fefd7fabd3fefb0193
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe G 3GB/Daily 1Day,3000 MB,1 Days,2.24,,2.24,False,False,1,1,68c89200fd7fabd3fefb41fc
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe H 3GB 3Day,3000 MB,3 Days,2.24,,2.24,False,False,1,1,68c89201fd7fabd3fefb638e
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe H 1GB/Daily 3Day,1000 MB/day,3 Days,2.24,,2.24,False,False,1,1,68c89201fd7fabd3fefb626e
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,Europe A 500MB/Daily 3Day,500 MB/day,3 Days,2.24,,2.24,False,False,1,1,68c891fefd7fabd3fefb0b1b
abesteSIM,6875cc9ee40f4fd4c110ce88,abestesim,Europe (41 Countries) - 5 Days/Total 1GB,1000 MB,5 Days,2.2529271569760256,,2.2529271569760256,False,False,1,1,68bfdb538525b2c8ebf58d04
Billion Connect,5eb95317a5faaf0b7dfa9b24,billionconnect,Global eSIM [24 Regions] 1 Day 2GB/Day,2000 MB,1 Days,2.06,2.06,2.29,False,False,1,2,68c867711c43a850e7c2c2d8
Yoho Mobile,63760bdc4e2b1c13f365b600,yoho-mobile,France 1GB 1Day,1000 MB,1 Days,2.29,,2.29,False,False,0,0,68c89208fd7fabd3fefb8bc3
TraveleSIM.CH,66744f19437944d4aa0af252,travelesim-ch,Sim Card for Europe-30 - 1GB - 30 Days,1000 MB,30 Days,2.31,,2.31,False,False,0,1,68c869411c43a850e7c7d8e2
EscapeSIM,656019a51f0926ec7c9be0d2,escapesim,EU 36 2GB,2000 MB,15 Days,2.320412736069711,,2.320412736069711,False,False,0,0,68bef58cc338aabe6a444e89
