plan_id,provider_id,provider_name,plan_name,data_mb,validity_days,data_cap_per,usd_price,usd_promo_price,scope,raw_coverages,new_user_only,can_top_up,tethering,countries
6903bb58260a5cc96d1e86e5,645a23dbc6a3d88eeb76b9ea,GIGAGO,Europe eSIM 33 Countries,3000,15,,6.5,6.175,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6903bb59260a5cc96d1e876c,645a23dbc6a3d88eeb76b9ea,GIGAGO,Europe eSIM 33 Countries (no France),3000,15,,6.5,6.175,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6903bb59260a5cc96d1e87ab,645a23dbc6a3d88eeb76b9ea,GIGAGO,Europe &amp; UK eSIM,3000,15,,6.5,6.175,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d68771ec4e8905c41aa425,67234c91e7fe43281f91e226,MobileSIM,Germany 2 GB for 15 days,2000,15,,6.5,,local,[],False,True,,"[""germany""]"
68dc6720adbaffe4b0eadfeb,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 5 Days / Daily 2GB,2000,5,day,6.5,5.5,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc9cfd08bf4821b692a2e,6645ebd70ee8bdf7b1b24ed2,Breeze,Europe+,2000,15,,6.5,5.85,local,[],False,True,False,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
69000c7accf3b89af2a55a3c,5d663d552a89717945a0d26d,Airalo,Hallo! Mobil - 2 GB,2000,15,,6.5,5.525,local,[],False,,,"[""germany""]"
6903bb5a260a5cc96d1e88bc,645a23dbc6a3d88eeb76b9ea,GIGAGO,Global eSIM (77 countries),2000,1,day,6.5,6.175,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
693227a8ebc5d522e84b2bd6,67e16466ddb1a2946defdd74,Gaza Online,"eSIM, 2GB, 15 Days, Europe",2000,15,,6.5,,local,[],False,True,False,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68ca8eeb5c57dc6cfeedd9ee,682d271c08820152a644c1ce,ChillaxSIM,Germany  1GB/day for 5 days,1000,5,day,6.5,3.5,local,[],False,False,True,"[""germany""]"
68dbe83e811e14b1d9ba222a,640e71222097580dd4a88d0b,ETravelSim,Travel eSIM for Europe 1 GB - 30 Days / 100 Mins Local Calls,1000,30,,6.5,5.85,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dc6721adbaffe4b0eae019,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 10 Days / Daily 1GB,1000,10,day,6.5,5.5,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
690288498c69c31d2a64bc17,67f32a92d392d55306110f1a,eSimFlare,Germany 1GB/Day,1000,5,day,6.5,,local,[],False,True,True,"[""germany""]"
691dc5a54f7ed185dd8e6c38,6645ebd70ee8bdf7b1b24ed2,Breeze,Europe Lite,1000,3,day,6.5,5.85,local,[],False,True,False,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
691f5d2712d3896536a294fc,663a1a4b5fddf2d5b402906b,Roamify,Europe Sprint eSIM Unlimited Data - 3 Days,0,3,,6.5,6.175,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
691f5d2712d3896536a29547,663a1a4b5fddf2d5b402906b,Roamify,Germany eSIM Unlimited Data - 3 Days,0,3,,6.5,6.175,local,[],False,False,True,"[""germany""]"
6933877899373d89e887dc1e,67f0abeb2a0a3aefec7a4e0f,nextSIM,eSIM Germany 10GB 30Days Economy,10000,30,,6.50711217,6.3118988049,local,[],False,True,,"[""germany""]"
68dc6942adbaffe4b0eb7cf3,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe &amp; Asia &amp; US (41 Countries) - 5 Days/Total 5GB,5000,5,,6.535648260958909,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dc6942adbaffe4b0eb7ce9,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe &amp; Asia &amp; US (41 Countries) - 7 Days/Daily 1GB,1000,7,day,6.535648260958909,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d3ac1f4d604a95b7b8ad45,669ecc2324128bc08c341abe,airdatalink,Essential Europe Daily Plan eSIM,1000,10,day,6.567731340245782,6.239344773233493,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
690ddb2dbe7b5f01b1326563,690be215e0554199685a1ecb,SIMPULSE,Germany - 5GB - 1 Month,5000,30,,6.569790880096346,,local,[],False,,True,"[""germany""]"
68fab96020f67bea75847cdd,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 5G 49 Destinations 30 Days / Total 3GB,3000,30,,6.59,5.59,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dbdbb4fbcb379ba77a7e67,6764f0cca7e04a963bb3a185,eSIMCard,Unlimited eSIM Data For  3 Days in  Europe,1000,3,day,6.59,5.931,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d50bf600caad49ca94ef7c,66ac21966d047ed956f30520,iRoamly,Germany-eSIM-10GB-5 Days-Total,10000,5,,6.6,,local,[],False,False,True,"[""germany""]"
68dc6733adbaffe4b0eafcdc,65fd5b85efc7ee1e3444055a,MicroEsim,Europe &amp; Asia &amp; US 41 Countries 30 Days / Total 3GB,3000,30,,6.61,5.61,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6933877999373d89e887decb,67f0abeb2a0a3aefec7a4e0f,nextSIM,eSIM Europe Unlimited 3Days Economy,1000,3,day,6.61187784,6.4135215048,local,[],False,True,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
692af6a6c1442f4808ca7e2d,68eccb704504d6cf10609144,AdventureSIMs,Europe (40+ areas) &amp; Morocco 1GB 7 Days,1000,7,,6.628758068634985,6.297320165203236,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dfb36dff55de2461cf5d98,6764f0cca7e04a963bb3a185,eSIMCard,"7GB Data For 30Day in Germany, Unthrottled",7000,30,,6.64,5.976,local,[],False,True,True,"[""germany""]"
692710d6ac6d3aa736a6e4e1,690c7118e055419968646f6e,Spark Roam,10 GB / 30 Days,10000,30,,6.65,,local,[],False,False,,"[""germany""]"
69254aeeace2426a75766ea5,5eb95317a5faaf0b7dfa9b24,Billion Connect,Europe eSIM [33 Countries] 7 Days 10GB,10000,7,,6.67,6.003,local,[],False,,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
69254af6ace2426a757676fe,5eb95317a5faaf0b7dfa9b24,Billion Connect,Global eSIM [45 countries] 7 Days 10GB,10000,7,,6.67,6.003,local,[],False,,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dbdbb4fbcb379ba77a7e7d,6764f0cca7e04a963bb3a185,eSIMCard,"Unlimited Data For 5Day in Germany, Throttled",1000,5,day,6.68,6.012,local,[],False,True,True,"[""germany""]"
68e78fa556a8f8ab68edc1e2,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe (41 Countries) - 3 Days/Daily 3GB,3000,3,day,6.6899728952200395,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f8d08bf4821b68cce1,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe A 5GB 30Day,5000,30,,6.72,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f1d08bf4821b68c8d8,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe B 3GB 30Day,3000,30,,6.72,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f9d08bf4821b68cd1f,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe F 2GB/Daily 5Day,2000,5,day,6.72,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f9d08bf4821b68cd5f,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe G 2GB/Daily 5Day,2000,5,day,6.72,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f1d08bf4821b68c8f6,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe B 1GB/Daily 5Day,1000,5,day,6.72,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f4d08bf4821b68ca7a,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe C 1GB/Daily 5Day,1000,5,day,6.72,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68a8a45bbb78507dd90a3173,6842ac07d9403b95ce71e2c0,eSIM-On Shop,De Germany 5GB 30Days,5000,30,,6.75,,local,[],False,,,"[""germany""]"
68dbe83d811e14b1d9ba1fb6,640e71222097580dd4a88d0b,ETravelSim,Travel eSIM for Germany 3 GB - 30 Days / Data Only,3000,30,,6.75,6.075,local,[],False,,,"[""germany""]"
691cf2a179f044bab494bce8,665ed6fa8fd63873885d7aeb,Always Mobile,Global (120+ areas) 1GB 7Days,1000,7,,6.75,,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
69271bdbd17b96efed9a3acf,6604b5d4447d135968a696a3,Sim Local,Global 1 GB 1 Day,1000,1,,6.75,6.4125,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6933877899373d89e887db7d,67f0abeb2a0a3aefec7a4e0f,nextSIM,eSIM Europe 5GB 10Days Economy,5000,10,,6.7515654,6.549018438,local,[],False,False,,"[""czechia"", ""germany"", ""austria""]"
6933877899373d89e887db7e,67f0abeb2a0a3aefec7a4e0f,nextSIM,eSIM EUROPE 5GB 30Days Economy,5000,30,,6.7515654,6.549018438,local,[],False,False,,"[""czechia"", ""germany"", ""austria""]"
6932fa93a1e2affca64a5b0b,67f0abeb2a0a3aefec7a4e0f,nextSIM,eSIM Pro Germany 3GB 60Days Mobile Data + SMS Number,3000,60,,6.7515654,6.549018438,local,[],False,True,,"[""germany""]"
68e78fa556a8f8ab68edc1e5,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe (41 Countries) - 7 Days/Daily 1GB,1000,7,day,6.751702748924492,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dc6720adbaffe4b0eadfbc,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 33 Countries 10 Days / Total 10GB,10000,10,,6.77,5.77,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
69254af6ace2426a7576776d,5eb95317a5faaf0b7dfa9b24,Billion Connect,Europe eSIM [41 countries] 7 Days 1GB/Day,1000,7,day,6.77,6.093,local,[],False,,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68f03bcbfdf52f1204f094bf,65aa0df15b71971c8cb28801,eSIM.sm,3GB 15 days - Europe,3000,15,,6.8,,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
693180276422972262549adb,688e9599d96ecdfe09abb2cc,Roamingo,"Europe +
Turkey 3GB for 30 days",3000,30,,6.8,5.4399999999999995,local,[],False,True,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68ca8eeb5c57dc6cfeedda00,682d271c08820152a644c1ce,ChillaxSIM,Germany  2GB/day for 3 days,2000,3,day,6.8,3.8,local,[],False,False,True,"[""germany""]"
690288468c69c31d2a64b5e1,67f32a92d392d55306110f1a,eSimFlare,Europe (40+ areas) &amp; Morocco 1GB 7Days,1000,7,,6.8,,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68e78fa556a8f8ab68edc198,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe (49 Destinations) - 7 Days/Total 5GB,5000,7,,6.813432602628945,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6936a7430902d3b7293ac3c0,63c52208de7c07fba95ec104,GLOBAL YO,Global Explorer 100 - 7 Days - 1 GB (100 countries),1000,7,,6.89,5.39,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68c7bf84fc430c8498619871,621474082e011dca5e3ebd1f,SimOptions,Germany 5GB,5000,30,,6.9,6.210000000000001,local,[],False,,,"[""germany""]"
68ca8eeb5c57dc6cfeedda30,682d271c08820152a644c1ce,ChillaxSIM,Germany  Total 5GB for 7 days,5000,7,,6.9,3.9000000000000004,local,[],False,False,True,"[""germany""]"
68d609dcde847567bc68e641,67da4da6ff6041b77e7c4db1,ByteSIM,Germany 5GB for 5 days,5000,5,,6.9,,local,[],False,False,True,"[""germany""]"
68da253a184401d0d814c45d,5d16f93191d4f93192b3349c,RedteaGO,Europe Plus,3000,30,,6.9,6.555000000000001,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6916093fdca4117d580a9dfc,6907d3a856b42f8e37b280bd,Soovia eSIM,Germany 3GB 30 Days,3000,30,,6.9,,local,[],False,True,True,"[""germany""]"
68d609dcde847567bc68e623,67da4da6ff6041b77e7c4db1,ByteSIM,Germany 2GB/day for 3 days,2000,3,day,6.9,,local,[],False,False,True,"[""germany""]"
6936c4c8bf8e875bfac52d4d,6686050b234c9994fcbd5060,Truely,"Europe - Unlimited, 1 day",0,1,,6.9,6.210000000000001,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dc6941adbaffe4b0eb7ccc,6875cc9ee40f4fd4c110ce88,abesteSIM,Europe &amp; Asia &amp; US (41 Countries) - 10 Days/Daily 500MB,500,10,day,6.906027383185623,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dc672aadbaffe4b0eae819,65fd5b85efc7ee1e3444055a,MicroEsim,Europe Special Offer 30 Days / Total 10GB,10000,30,,6.93,5.93,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc92ad08bf4821b68eefa,63c9055d1fddfcd02ef84f69,Textr eSIM,Germany 10GB,10000,30,,6.93,,local,[],False,,,"[""germany""]"
68dcc92dd08bf4821b68f79a,63c9055d1fddfcd02ef84f69,Textr eSIM,Europe 5GB,5000,30,,6.95,,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68db69d227a6d0119329f382,656019a51f0926ec7c9be0d2,EscapeSIM,Global 1GB,1000,14,,6.960527741739839,,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f9d08bf4821b68cd41,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe F 10GB 3Day,10000,3,,6.97,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8fad08bf4821b68cd89,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe G 10GB 3Day,10000,3,,6.97,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc8f1d08bf4821b68c8da,63760bdc4e2b1c13f365b600,Yoho Mobile,Europe B 5GB 3Day,5000,3,,6.97,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d7f555f26584cedbade13b,681599ea889235669e89497a,thirr.com,DE 6GB 15D,6000,15,,6.97273737,,local,[],False,,True,"[""germany""]"
68ed0acb6ecd17d750dc90cd,5d9489fcb626af051244d029,UPeSIM,Europe eSIM 5GB 10 Days,5000,10,,6.97273737,6.275463633,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68ed18dc0a69bf4f44268687,5d9489fcb626af051244d029,UPeSIM,Germany eSIM 5GB 10 Days,5000,10,,6.97273737,6.275463633,local,[],False,True,True,"[""germany""]"
692e0904007df1baffe1dbd2,681599ea889235669e89497a,thirr.com,EU BASE 3GB 7D,3000,7,,6.97273737,,local,[],False,,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
692e0904007df1baffe1dbc6,681599ea889235669e89497a,thirr.com,HALFWORLD 1GB 3D,1000,3,,6.97273737,,local,[],False,,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
69367de97cb45034fdf81b86,66744f19437944d4aa0af252,TraveleSIM.CH,Sim Card for Europe-30 - 3GB - 15 Days,3000,15,,6.982802520712409,,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
69367de97cb45034fdf81d1e,66744f19437944d4aa0af252,TraveleSIM.CH,Sim Card for Europe-30 - 3GB - 30 Days,3000,30,,6.982802520712409,,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
69367de97cb45034fdf81b27,66744f19437944d4aa0af252,TraveleSIM.CH,Europe (40+ areas) and Morocco - 1GB - 7 Days,1000,7,,6.982802520712409,,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcc834d08bf4821b688c16,5c89d6ab1144d06205595374,Truphone,PrePaid Data 1GB 1-Day Local,1000,1,,6.984378,6.285940200000001,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68f5bb77c54242bb0ba1ff94,6893406fad0c5ce27be2e9bd,BambooSIM,Europe eSIM,5000,3,,6.99,6.291,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68a8a27dbb78507dd9057031,6729dd5072d09200e91cc8bd,TooSim,"Europe 3GB, 30 days",3000,30,,6.99,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68a8a27dbb78507dd9057905,6729dd5072d09200e91cc8bd,TooSim,"Germany 3GB, 30 days",3000,30,,6.99,,local,[],False,False,True,"[""germany""]"
68e21cdd6ec61c0ba21e34db,6386134ed12efb94fc05f1fb,MobiMatter,Balkans Special 3 GB,3000,30,,6.99,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
690d3e6669f5febaeafa2dc8,68a99855f4b71e31b8711ba0,eSIM Prime,All Europe 3GB 15 days,3000,15,,6.99,6.6405,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
692e08d1007df1baffe1db07,67d42f6255619141b6762338,Giga.Tel,"USA and Europe 35 countriesUSA and Europe 35 countries, 3GB/day",3000,1,,6.99,,local,[],False,False,False,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
692e08d1007df1baffe1db12,67d42f6255619141b6762338,Giga.Tel,"Europe 31 countries, 3GB",3000,10,,6.99,,local,[],False,False,False,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d6da9f622eb11f91652429,6579951a2ab42e58d53befcd,Esimatic,Europe Lite,2000,15,,6.99,6.291,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
69270f00ac6d3aa736a6dc2f,67d42f6255619141b6762338,Giga.Tel,Germany Premium 2 GB,2000,15,,6.99,,local,[],False,True,True,"[""germany"", ""austria""]"
68db84cbc7d163c6f6a93e25,5c89d6b91144d06205595375,GigSky,Europe,1000,7,,6.99,5.5920000000000005,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dcbcaf4dcfed00f1768c92,67d42f6255619141b6762338,Giga.Tel,"Global 106 countries, 1GB /day",1000,1,,6.99,,local,[],False,False,False,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68f0bada067e34070f722ba8,67d42f6255619141b6762338,Giga.Tel,Europe Asia and USA 1 GB,1000,14,,6.99,,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
692e08d1007df1baffe1dabe,67d42f6255619141b6762338,Giga.Tel,"Europe 31 countries, 1GB/day",1000,5,day,6.99,,local,[],False,False,False,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68e78da356a8f8ab68ed97d6,65fd5b85efc7ee1e3444055a,MicroEsim,Europe 41 Countries 5G 10 Days / Daily 500MB,500,10,day,6.99,5.99,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d3ba03d181782a3938ea18,66e7e84524aea80bf91cdd01,ESIMFUN,3GB for 30 days,3000,30,,6.9992774481964375,,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d50bf600caad49ca94ef7d,66ac21966d047ed956f30520,iRoamly,Germany-eSIM-10GB-7 Days-Total,10000,7,,7.0,,local,[],False,False,True,"[""germany""]"
68dc3bc77a5e177b658e0782,5e8d7bfe206f3b3af9d16058,GlobaleSIM,Germany,10000,30,,7.0,6.3,local,[],False,,,"[""germany""]"
691cf2a279f044bab494bef8,665ed6fa8fd63873885d7aeb,Always Mobile,Germany 10GB 30Days,10000,30,,7.0,,local,[],False,True,True,"[""germany""]"
68a8a201bb78507dd9039bcb,66c47261d104e43232185ad1,Driffle eSIM,Germany 5GB for 30 Days,5000,30,,7.0,,local,[],False,,,"[""germany""]"
68a8a202bb78507dd9039ce0,66c47261d104e43232185ad1,Driffle eSIM,Europe 5GB for 30 Days,5000,30,,7.0,,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68b56692cf33f7182bfdddf3,659fbea879f1e6c5568353ba,eSIMX,Europe 5GB 30Days,5000,30,,7.0,5.95,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68c8e9989b992f63a3fdcf45,68c3b5b9c0b172df73f180d8,YeeSiM,Germany eSIM - 5GB Total for 30 days,5000,30,,7.0,6.3,local,[],False,True,True,"[""germany""]"
68c8e9989b992f63a3fdd1f1,68c3b5b9c0b172df73f180d8,YeeSiM,Europe (31 areas) eSIM - 5GB Total for 30 days,5000,30,,7.0,6.3,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68db502fad3a60089d6384a7,68d9d80d1ca1afab5063d1a6,Lotso Travel,Germany 5GB - 30 Days,5000,30,,7.0,,local,[],False,True,True,"[""germany""]"
68dc034ba84abbb08cef6c8a,5c6df152447a286186dea121,Ubigi,,5000,30,month,7.0,6.3,local,[],False,,,"[""germany""]"
68dcca7ad08bf4821b6953ab,675932492a67cac0f31af1af,esimzon,Europe 5GB 30Days,5000,30,,7.0,6.79,local,[],False,False,False,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68f0b98165446732f223947c,68f051d5d01131159d49987f,Virgin Connect Roam,Germany 5GB for 30 days,5000,30,,7.0,,local,[],False,True,True,"[""germany""]"
6933b270ca3dc960d1a036f7,68d9d80d1ca1afab5063d1a6,Lotso Travel,Europe+ 5GB - 30 Days,5000,30,,7.0,,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dbaf4542529768fc9eb782,6111c0893bead6451dd9ce51,Airhub,Europe 4GB 30Days,4000,30,,7.0,6.51,local,[],False,False,False,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68c2d2a431cabce80fa12c0a,66e7e0c07bf608c0e0e49f45,eSIMatrix,Europe 3 GB - 15 Days,3000,15,,7.0,,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68c2d2a431cabce80fa12c2e,66e7e0c07bf608c0e0e49f45,eSIMatrix,Europe 3 GB - 30 Days,3000,30,,7.0,,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68da253a184401d0d814c3be,5d16f93191d4f93192b3349c,RedteaGO,Europe (37 countries),3000,30,,7.0,6.65,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dbe83e811e14b1d9ba2236,640e71222097580dd4a88d0b,ETravelSim,Travel eSIM for Europe 3 GB - 30 Days / Data Only,3000,30,,7.0,6.3,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dc034aa84abbb08cef6a98,5c6df152447a286186dea121,Ubigi,,3000,15,,7.0,6.3,local,[],False,,,"[""germany""]"
68f0bf47a3a69dc9b16abf01,68f051d5d01131159d49987f,Virgin Connect Roam,Europe 3GB for 30 days,3000,30,,7.0,,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68f0e6a10195a163f3ff8dbb,68c90ae5674c19ea079110fd,Orbit Mobile,DE 3GB for 30 days,3000,30,,7.0,5.6,local,[],False,True,True,"[""germany""]"
68ff557bd016db343606be3e,5c6df152447a286186dea121,Ubigi,EUROPE,3000,30,,7.0,6.3,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6903bb58260a5cc96d1e86ef,645a23dbc6a3d88eeb76b9ea,GIGAGO,Europe eSIM 33 Countries,3000,20,,7.0,6.65,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6903bb59260a5cc96d1e8779,645a23dbc6a3d88eeb76b9ea,GIGAGO,Europe eSIM 33 Countries (no France),3000,30,,7.0,6.65,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6903bb59260a5cc96d1e87c1,645a23dbc6a3d88eeb76b9ea,GIGAGO,Europe &amp; UK eSIM,3000,30,,7.0,6.65,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6903bb59260a5cc96d1e8844,645a23dbc6a3d88eeb76b9ea,GIGAGO,Germany eSIM,3000,30,,7.0,6.65,local,[],False,,,"[""germany""]"
68cb446e9e5ee30c7a437f41,66d97b236734f85a8761a32d,Keep On Roaming,KOR-DE-2000MB-15D,2000,15,,7.0,,local,[],False,False,True,"[""germany""]"
68d50bf600caad49ca94ef57,66ac21966d047ed956f30520,iRoamly,Germany-eSIM-2GB-5 Days-Daily,2000,5,day,7.0,,local,[],False,False,True,"[""germany""]"
68dbe83e811e14b1d9ba2253,640e71222097580dd4a88d0b,ETravelSim,Europe eSIM 2 GB - 30 Days / Data Only,2000,30,,7.0,6.3,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68cb446e9e5ee30c7a437f5f,66d97b236734f85a8761a32d,Keep On Roaming,KOR-DE-UNLIMITED-1D,1000,1,,7.0,,local,[],False,False,True,"[""germany""]"
68d50bf400caad49ca94ecb8,66ac21966d047ed956f30520,iRoamly,Europe - 39 Countries-1GB-1 Day-Daily,1000,1,,7.0,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d50bf400caad49ca94ecb9,66ac21966d047ed956f30520,iRoamly,Europe - 39 Countries-1GB-3 Days-Total,1000,3,,7.0,,local,[],False,False,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68d50bf600caad49ca94ef4f,66ac21966d047ed956f30520,iRoamly,Germany-eSIM-1GB-10 Days-Daily,1000,10,day,7.0,,local,[],False,False,True,"[""germany""]"
68dbe83e811e14b1d9ba2251,640e71222097580dd4a88d0b,ETravelSim,Europe eSIM 1 GB - 30 Days / 100 Mins Local Calls,1000,30,,7.0,6.3,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68dc92abb3260a0aac7cb197,67f7ef2af6193863e84220a1,alodata,eSIM Unlimited for 3 Days in Germany,1000,3,day,7.0,5.6,local,[],False,False,True,"[""germany""]"
68dcc9cfd08bf4821b692a27,6645ebd70ee8bdf7b1b24ed2,Breeze,Europe+,1000,3,day,7.0,6.3,local,[],False,True,False,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
68e8ecf1b22a056d4bd16c21,658542de5131ef287a24cf6f,Eskimo eSIM,Global eSIM 1GB (2 years),1000,730,,7.0,0.0,local,[],False,True,True,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
6928606900cdf5f09efc7f99,67234c91e7fe43281f91e226,MobileSIM,Global 1 GB for 7 days,1000,7,,7.0,,local,[],False,True,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
692da5f708d10639c0700098,66769b11aae616d28af63a88,Voye Global,Global 7 days 1GB,1000,7,,7.0,5.95,local,[],False,,,"[""slovakia"", ""czechia"", ""germany"", ""austria""]"
